text,label,words
"TAK  /  Nie  /  Nie wiadomo  /  to zależy ... wiele zależy od tego jak definiuje Pani problem, z którym próbuje poradzić sobie farmaceutykami, ale z wysoką pewnością mogę powiedzieć że warto spróbować",Medyczne-diagnoza,33
"Witam, domyślam się, że podane w pytaniu leki są Pani przepisane przez lekarza psychiatrę. To z nim należy (i warto) omawiać ich działanie, skutki uboczne. Zazwyczaj łączenie farmakoterapii z psychoterapią jest najlepszym sposobem leczenia z depresji, dlatego regularne spotkania z psychologiem (a raczej z psychoterapeutą) powinny pomóc, jednak nie wystarczy jedna (a nawet kilka wizyt). Zachęcam do skorzystania z terapii w Poradni Zdrowia Psychicznego (refundacja NFZ) bądź innego ośrodka/gabinetu (w miarę możliwości finansowych).",Medyczne-diagnoza,73
"Dzień dobry. Przede wszystkim powinna Pani/powinien Pan skonsultować się z lekarzem w sprawie niepokojących objawów. Wizyta u psychologa może być pomocna, lecz dopiero po ustabilizowaniu stanu fizycznego.Pozdrawiam, Patrycja Stępniewska",Medyczne-diagnoza,30
"Witam serdecznie.Rozumiem, że powyższe leki przyjmuje Pani pod nadzorem lekarza psychiatry na objawy depresyjne. Jeżeli chodzi o leczenie stanów depresyjnych równocześnie psychoterapią oraz farmakoterapią, to najczęściej takie połączenie jest skuteczniejsze niż sama farmakoterapia. Z pewnością może pozytywnie wpłynąć na wspomniane poczucie zniechęcenia. Jeżeli chodzi o spadki ciśnienia, należałoby to skonsultować z lekarzem prowadzącym.  Pozdrawiam,Michał Pyter",Medyczne-diagnoza,57
Dzień dobry. W leczeniu depresji ważne jest jednoczesne podjęcie psychoterapii. Wspiera ona i uzupełnia farmakoterapię. Jednak w kwestii objawów wynikających z zażywania leków najlepiej konsultować się z lekarzem prowadzącym. On bowiem najlepiej pomoże ocenić sytuację i w razie potrzeby zmodyfikuje leczenie.,Medyczne-diagnoza,41
"Dobry wieczór, Zażywanie leków zawsze niesie ryzyko skutków ubocznych, opisane przez Panią mieszczą się w spektrum wspomnianych leków. Proszę koniecznie skonsultować się ze swoim lekarzem psychiatrą. Wizyta u psychologa może pomóc w zmaganiu się z Pani trudnościami emocjonalnymi ale na pewnie nie na redukcję skutków ubocznych zażywanych lekarstw. pozdrawiam, Szymon",Medyczne-diagnoza,50
"Witam serdecznie, Jeżeli pojawiają się skutki ubocznie brania leków to należy udać się do lekarza, który je przepisał. Może postanowi je zmienić na inne.Z racji, iż sama farmakoterapia w większości przypadków nie wystarcza, zalecam również skorzystanie z pomocy psychoterapeuty. Łącząc farmakoterapię z psychoterapią można uzyskać dużo lepszy efekt niż przy samym przyjmowaniu leków. Zapraszam na rozmowę indywidualna.Pozdrawiam serdecznie, mgr Magdalena Rachubińska",Medyczne-diagnoza,63
"Witam serdecznie. Rozumiem, że są to leki przepisane przez psychiatrę, więc najlepiej by było gdyby Pani zgłosiła te objawy swojemu lekarzowi. Oczywiście sugeruję również włączenie psychoterapii dla lepszych efektów leczenia.Pozdrawiam",Medyczne-diagnoza,31
"Dzień Dobry, proponowałabym skonsultować się z lekarzem, który wypisał wymienione leki. Jednocześnie może Pani udać się do psychologa lub psychoterapeuty, aby omówić objawy dotyczące braku motywacji do działania.Pozdrawiam!",Medyczne-diagnoza,29
"Szanowna Pani,proponuję najpierw udać się równolegle na konsultacje do psychiatry i psychologa. Proszę skonsultować z psychiatrą objawy, które Pani odczuwa po zażyciu leków, natomiast z psychologiem przyczyny potrzeby zażywania leków. W wielu przypadkach zażywanie leków jest uzupełnione terapią psychologiczną, co daje bardzo wymierne efekty.Pozdrawiam serdecznie i życzę powodzenia.",Medyczne-diagnoza,50
Dzień dobry. Do psychologa warto pójść w celu ustalenia i zredukowania stanów depresyjnych i lękowych.  Niestety psycholog nie może zmienić leków w tym celu należy udać sie do psychiatry lub lekarza pierwszego kontaktu w celu dopasowania odpowiednich leków.,Medyczne-diagnoza,38
Witam serdecznie. Na pewno psycholog nie zniweluje objawów somatycznych. Wskazane byłoby zgłoszenie prowadzącemu psychiatrze objawów ubocznych. Jeśli chodzi o samopoczucie to konsultacja i ewentualna terapia mogą pomóc przy współistnieniu z leczeniem farmakologicznym i przy wychodzeniu z niego. Pozdrawiam ciepło w deszczowy w BB dzień...,Medyczne-diagnoza,44
"Witam panią;]Tak, powinna pani pójść do psychologa. Pierwszy lek działa przeciw lękowi, drugi przeciw depresji. Polecam więcej niż jedno spotkanie z psychoterapeutą lub psychologiem, a najlepiej psychoterapię. Zanim organizm przyzwyczai się do nowych leków mija zazwyczaj około 2-6 tygodni. Natomiast, jeżeli skacze pani ciśnienie proszę skonsultować to z lekarzem rodzinnym i kontrolować w domu ciśnieniomierzem. Mam nadzieję, że wszystko będzie dobrze:]PozdrawiamRobert Turek",Medyczne-diagnoza,65
"Dzień dobry. To są leki antydepresyjne. Rozumiem, że przepisał je psychiatra i to z nim trzeba się konsultować co do ich działania. Można się skonsultować z psychologiem ale nie w sprawie leków tylko w sprawie depresji i ewentualnej psychoterapii.PozdrawiamBarbara Tubielewicz",Medyczne-diagnoza,42
"W takiej sytuacji należy zgłosić sie do lekarza psychiatry, powiedzieć o niepokojących objawach, być może dobierze inne leki. Poza tym, może Pani umówić się na wizytę do terapeuty. Możliwa jest jednoczesna psychoterapia i farmakoterapia. Polecam psychoterapię w nurcie psychodynamicznym, choć zwykle trwa ona dłuższy czas, może przynieść trwałe efekty. Pozdrawiam",Medyczne-diagnoza,50
"Witam serdecznie, jeśli złe samopoczucie jest wywołane lekami, trzeba skonsultować się z lekarzem. Tzw. ustawienie leków może wymagać nieco czasu. Jeśli to nie pomoże, wówczas należy skonsultować się z psychologiem. Warto wiedzieć, że jednoczesne leczenie farmakologiczne i oddziaływanie psychologiczne daje najlepsze rezultaty w leczeniu chorób afektywnych. Pozdrawiam",Medyczne-diagnoza,47
"Witam,Wszelki dyskomfort, jak i skutki uboczne związane ze stosowaniem farmakoterapii należy zgłaszać lekarzowi, który dane leczenie zlecił i z nim omówić ewentualne modyfikacje. Natomiast psycholog jak i psychoterapeuta mogą pomóc uporać się z emocjonalną stroną  związanych z depresją czy nerwicą.",Medyczne-diagnoza,41
"Dzień dobryJeśli leki powodują skutki uboczne to uważam, że w pierwszej kolejności należy zgłosić się do lekarza psychiatry i porozmawiać o samopoczuciu po lekach, może należy zmienić dawkę leku/albo leki na inne.PozdrawiamAnita Dominiak",Medyczne-diagnoza,36
"Leczenie objawów depresyjnych w różnych etapach choroby wymaga różnego leczenia. Jeżeli dobrze będzie miała Pani dobrane leki, to wskazana może być dodatkowo psychoterapia. Jednak o objawach zwiazanych z zażywaniem leków powiedziałabym najpierw lekarzowi psychiatrze- być może zmieni dawkowanie lub lek. kiedy uda sie dobrze dobrać leki wtedy proponowałabym spróbować psychoterapii- najlepiej w nurcie poznawczo-behawioralnym.Pozdrawiam i życzę powrotu do zdrowia.",Medyczne-diagnoza,60
"Witam, zależy czy samopoczucie jest wynikiem brania leków, czy inne są jego powody. Warto przed wizytą u psychologa skonsultować stan samopoczucia z lekarzem, który zlecał leki. Być może je zmieni lub ich dawki. Dopiero w następnej kolejności lub niezależnie, jeżeli czuje Pani taką potrzebę, wybrać się do psychologapozdrawiamUrszula Sokalska-Goleń",Medyczne-diagnoza,51
"Opisane objawy należy jak najszybciej zgłosić lekarzowi, który zapisał leki. Psycholog na skutki uboczne brania leków nie pomoże. Może natomiast pomóc rozwiązać problemy, które doprowadziły do tego , że leki są potrzebne. Pozdrawiam serdecznie. - Dagna Ślepowrońska",Medyczne-diagnoza,37
"Te leki mogą wywoływać takie objawy. Proszę pamiętać, że na pozytywne efekty leków przeciwdepresyjnych trzeba zwykle czekać 2-4 tygodni. Przynoszą one jednak znaczną poprawę nastroju, więc warto być cierpliwym. W przypadku niepożądanych skutków ubocznych najlepiej skonsultować się z lekarzem psychiatrą.",Medyczne-diagnoza,40
"Psycholog nie przepisuje leków, więc w kwestii zmiany leków lub skonsultowania zażywanej dawki należy się zgłosić do lekarza psychiatry, najlepiej tego, który je przepisał. Psycholog może pomóc w wyleczeniu schorzeń, które są pewnie przyczyną zażywania tych leków, czyli nerwicy i bezsenności.",Medyczne-diagnoza,41
"Witam,Oczywiście, że wizyta dobrze Pani zrobi, bo można odkryć prawdziwy powód złego samopoczucia. Leki same w sobie nie leczą, pomagają jedynie przetrwać najtrudniejsze chwile. Długie zażywanie leków powoduje tylko uzależnienie i pogorszenie samopoczucia, nie rozwiązuje prawdziwych problemów, w przeciwieństwie do terapii.",Medyczne-diagnoza,42
"Dzień dobry, radzę jak najszybciej skontaktować się z lekarzem psychiatrą i poinformować go o złym samopoczuciu po zażywaniu leków. Wizyta u psychologa może oczywiście również pomóc w powrocie do zdrowia, jednak w pierwszej kolejności proszę udać się do lekarza.Pozdrawiam serdecznie, Natalia Kabała- Michna",Medyczne-diagnoza,44
"Witam,niestety nie sposób ustalić korespondencyjnie czy jest się chorym na depresję. Nie wszyscy mają takie same objawy. To co jest ważnym kryterium to poczucie obniżenia jakości życia z powodu złego samopoczucia.  Warto wtedy zwrócić się o pomoc specjalisty. Jeśli potrzebuje Pani sprawdzić charakterystyczne elementy występujące przy depresji proszę zapoznać się z listą ze strony Pozdrawiam i, jeśli uzna Pani, że warto skorzystać z pomocy, zapraszam do gabinetu",Medyczne-diagnoza,69
"Witam, w przypadku dokonania tego typu rozróżnienia warto wykonać test MMPI - 2, który posiada polskie normy. Aktualnie w Polsce legalne wersje testu wydaje Pracownia Testów Psychologicznych PTP. Z takich właśnie warto korzystać, gdyż wyniki są bardziej wiarygodne. PozdrawiamA. Miżowska",Medyczne-diagnoza,41
"Dzień doby Pani, przeprasza że odpowiadam tak późno ale powyższy portal nie jest miejscem mojej pracy. Z treści Pani listu wynika, że doświadcza Pani z różnych trudnych stanami w swoim życiu. trudno mi jest udzielać odpowiedzi w formie pisemnie.  Psychoterapię rozumiem jako czas na spotkanie dwojga ludzi i możliwość pomocy osobie w jej cierpieniu. dlatego zachęcam Panią do zaryzykowania i umówienia się na konsultację w celu omówienia Pani trudności. pozdrawiam Piotr Lenert Pracownia Psychoterapii",Medyczne-diagnoza,74
"Witam serdecznieNa wstępie przepraszam, iż odpowiadam z takim opóźnieniem.. w październiku zarejestrowałam się na portalu znanylekarz.pl i tak naprawdę po dziś dzień nie odwiedzałam swojego profilu.. jednak z pewnością od teraz to się zmieni :) Bardzo dziękuję  za skierowane do mnie zapytanie, jeśli nadal szuka Pani wsparcia i pomocy zapraszam do umówienia się na spotkanie (na moim profilu znajdzie Pani kalendarz wizyt). Pozdrawiam, Marzena Kicińska-Galas",Medyczne-diagnoza,66
"Objawom które znacznie utrudniają codzienne funkcjonowanie warto się przyjrzeć wspólnie ze specjalistą, Zaburzenia emocjonalne a nawet depresyjne są zespołem objawów o których Pani pisze. Warto zadbać o komfort życia i jak najszybciej umówić się z psychologiem lub psychiatrą.",Medyczne-diagnoza,38
"Depresja Rio nie tylko obnizony nastrój, raczej brak emocji, obojętność, brak odczuwania uczuć. To także spadek masy ciał, myśli samobojcze, brak energii i wiele wiele innych objawów. Jeśli jednak czuje Pani spadki nastroju i przeszkadza to Pani w codziennym funkcjonowaniu, polecam udać się jednak na wizytę i psychologa i skorzystać z pomocy. Pozdrawiam",Medyczne-diagnoza,53
"Czy jest podstawa do wizyty u psychologa, jeżeli moje dziecko przestało się uczyć i mówi otwarcie, że nie uczy się, bo mu się nie chce? Dodam, że ma 12 lat i jest chłopcem. Nie pomaga rozmowa z nim, jak również kary. Proszę o odpowiedź, dziękuje.",Medyczne-diagnoza,45
"Dzień dobry. Szukam pomocy dla mojej 6 letniej córki, która panicznie boi się motyli oraz innych owadów. Lęk jest tak duży że córka nie chce wychodzić na podwórko a na widok motyla lub muchy krzyczy i piszczy. Tłumaczenia nic nie dają. Chyba potrzebujemy profesjonalnej pomocy, bo zaczyna się lato a dziecko nie chce wychodzić na spacery. Czy można pozbyć się tego lęku?",Medyczne-diagnoza,62
"Witam serdecznie, terapia poznawczo-behawioralna, czyli nurt w którym pracuje pozwala skutecznie leczyć zaburzenia lękowe, w tym opisany przez Panią lęk przed motylami. W celu opracowania  szczegółowego  planu terapeutycznego konieczna jest konsultacja w gabinecie, podczas której specjalista przeprowadzi kompleksową diagnostykę i dobierze odpowiednie metody oddziaływań terapeutycznych.",Medyczne-diagnoza,45
"Witam ! Mam pytanie dotyczące lepidopterofobii ( lęk przed motylami ). Czy jest szansa na samodzielne zwalczenie tego lęku ? Czy konieczna jest pomoc specjalisty ? Chciałabym się pozbyć tego lęku, ponieważ przeszkadza w codziennym życiu ( zwłaszcza w okresie letnim ).",Medyczne-diagnoza,42
"Witam serdecznie, w moim przekonaniu w leczeniu zaburzeń lękowych wskazana jest pomoc specjalisty np. terapeuty poznawczo-behawioralnego, który pozwoli pacjentowi lepiej zrozumieć specyfikę problemu i wyposaży w odpowiednie narzędzia radzenia sobie z nim. Terapia obejmuje korektę zarówno w sferze poznawczej (myśli) jak i sferze behawioralnej (zmiana zachowania poprzez np. techniki ekspozycyjne). Zachęcam do rozważenia powyższej formy pomocy.",Medyczne-diagnoza,56
"Samodzielne zwalczenie lęku jako takiego nie jest niemożliwe. Jednakże specjalista będzie w stanie ocenić, czy to zwykły lęk, czy też opisane objawy spełniają kryteria tzw. fobii specyficznej. Poznawczo-behawioralna terapia samej fobii jest z założenia krótkoterminowa i intensywna, a badania wskazują na wysoką jej skuteczność. Zachęcam, by spróbować. Pozdrawiam.",Medyczne-diagnoza,48
"Bardzo zachęcam na umówienie się na wizytę psychoterapeutyczną. Potrzebna Pani pomoc, bo się Pani zamęczy tymi niepotrzebnymi, wyobrażonymi obawami, lękami. jeśli nie ma Pani takiej możliwości, może lekarz psychiatra znalazłby jakieś leki . warto - właśnie ze względu na dziecko. Pozdrawiam",Medyczne-diagnoza,41
"Proszę się udać na konsultację, rozważyć psychoterapię, bo taka sytuacja jak pani opisuje nie służy ani pani, a dziecku. Towarzyszy pani lęk, który odbiera radość z rozwijającego się dziecka. To skutecznie można leczyć bez leków, za pomocą psychoterapii. Naprawdę zachęcam panią do tego ze względu na siebie oraz potomstwo, którego się pani spodziewa.Pozdrawiam serdecznie dwoje ludzi tym razem, Janina Czech",Medyczne-diagnoza,61
"Witam, proszę zgłosić się po pomoc do psychoterapeuty. Można to zmieniać. Psychoterapia powinna przyczynić się do zrozumienia głębszych przyczyn problemu i rozpoczęcia procesu jego opanowywania i pokonywania, a więc wprowadzać więcej spokoju, doprowadzając do pożądanego przez Panią stanu.",Medyczne-diagnoza,38
