text,label
"[sookai au]   Choi Soobin - chłopak, który dopiero co skończył medycynę i dostał pracę w jednym z największych szpitali w Korei. Ku jego zdziwieniu pierwszy pacjent, któremu musi pomóc to młody model, który został zaatakowany podczas jednej z sesji w terenie.  ",Niemedyczny
Lata temu pytano co to będzie?  Odpowiadałem Chińczycy boją się?  Nie?  To ty też nie musisz się bać. Analizując teraz dyskusję na temat koronawirusa szczepionek; podobnie. Sprawdź co na ten temat mają do powiedzenia Chińczycy wieszwięcej    ,Niemedyczny
" Tak po prawdzie to takie czyszczenie to bardziej akcje propagandowe niz techniczna prosta walka z hejtem. Jest wiele innych kont gdzie jest to czysty hejt, a  nie czasami ostra przekraczajaca granice dyskusja ale zawsze jeszcze dyskusja. Wielgucki to gosc z krwie i kosci.",Niemedyczny
"I po kolacji. Do wiatru dołączył deszcz, więc była okazja wypróbowania nowych ⁦⁩ Free Rn 5.0 Shield. + świetne przetaczanie (łydki dostały w kość), trakcja (vide bieżnik), chyba najniższy drop z wodoodpornością (6 mm), odblaski, sznurówki; - nadal wąskie.  ",Niemedyczny
"Państwo zachęca do oddawania osocza ozdrowieńców wspominając, że można w roku oddać 25l i zarobić 552zł :D Ludzie mają dobre serca, chcą pomóc i chwała im za to. Natomiast państwo polskie to niech da faktycznie jakąś znaczącą kwotę albo niech się nie wygłupia.  ",Niemedyczny
"Australia: Biała dziewczyna pobita w metrze przez gang Czarnych Dziewczyna w Melbourne została zaatakowana przez 8 czarnych żyć które mają znaczenie. Została skopana po głowie i brzuchu, i trafiła do szpitala ze złamanymi żebrami i uszkodzoną kością policzkową  ",Medyczne-diagnoza
"Na czym polega metoda leczenia koronawirusa osoczem ozdrowieńców. O tym  . w rozmowie z prof. Piotrem Radziwonem, dyrektorem Regionalnego Centrum Krwiodawstwa i Krwiolecznictwa w Białymstoku.  Cała rozmowa Tutaj:    ",Medyczne
"Weronika jest żołnierzem  12WMBOT i niedawno pokonała  COVID19.  Dziś oddała osocze, żeby wspomagać leczenie chorych z ciężkimi, zagrażającymi życiu objawami zakażenia. Bądź jak Weronika! Zadzwoń do najbliższego RCKiK i umów się na wizytę.   Terytorialsi  ",Medyczne-diagnoza
"W szpitalach brakuje wszystkiego, nawet workow na trupy.   Co robi PiS? Okrada konajacych Polakow i odrzuca 100 mld pomocy UE tylko dlatego, zeby krecic swe male interesiki.   Po trupach do celu.   Zdradzili narod nie tylko o swicie, ale 24h na dobe  minela20  ",Niemedyczny
"Ja myślę, że teraz premier kupi od handlarza bronią jabłka po 60gr/kg, sprzeda szpitalom jednoimiennym za 40gr/kg i będzie miał z tego co najmniej 2,20 zeta na czysto. Nie na darmo ma inicjały M.M. a może raczej M&amp;M. Oczywiście to nie on będzie zarabiać. Zarobi syndykat. Catch22",Niemedyczny
"dla Misia Był od dawna bezdomny  Ktoś do niego strzelał  Ma anemię i jest bardzo wygłodzony  Ma również liczne odleżyny na łapach, kuleje  Złe wyniki badań mogą świadczyć o nowotworze  Potrzebna diagnostyka  Sms72365 S12422     ",Medyczne-diagnoza
"Jeśli ktoś ma wysoką gorączkę, kaszel, duszności, utratę węchu lub smaku – powinien podjąć samoizolację oraz skontaktować się telefonicznie z lekarzem podstawowej opieki zdrowotnej. Od jego decyzji zależy bowiem dalsze postępowanie .     ",Medyczne-diagnoza
"tak, uwazam moje ciagle udawanie, ze wcale nie boje sie igiel, chcac wygladac cool przed znajomymi ze sportowki na badaniach i calkowite wyparcie tego strachu po przygodach z badaniami do testo, wizyta w szpitalu i samym testo za personality trait  cuz im a b bitch &amp; u cant kil m",Niemedyczny
"22-26 listopada - Dni Honorowego Krwiodawstwa . Dawcom Krwi składamy wyrazy szacunku, uznania i wdzięczności za ten bezcenny gest. Szczególne podziękowania kierujemy do ozdrowieńców, którzy po pokonaniu COVID19, decydują się na oddanie osocza swojej krwi.  ",Medyczne
"Bolszewicka mentalność. Gdyby konsekwentnie iść za ciosem, to  1. Poproszę zwrot składek zdrowotnych za czas zamknięcia przychodni i szpitali,  2. W razie powikłań poszczepiennych, ochotnicy leczą się za swoje, również ZUS nie wypłaca zasiłku za czas choroby.  ",Niemedyczny
"Czytanie z Listu świętego Pawła Apostoła do Efezjan Bracia: Nie jesteście już obcymi i przychodniami, ale jesteście współobywatelami świętych i domownikami Boga, zbudowani na fundamencie apostołów i proroków, gdzie kamieniem węgielnym jest sam Chrystus Jezus.  ",Niemedyczny
"Rząd stracił kontrolę. Nie ma komu leczyć, nie ma gdzie leczyć, nie ma czym leczyć. Państwowa służba zdrowia jest zatkana. Musimy OdzyskaćKontrolę! Otwórzmy prywatne przychodnie i gabinety lekarskie dla wszystkich chorych. Za ich leczenie musi zapłacić rząd.  ",Niemedyczny
"Już za niecałą godzinę zapraszamy na audycję ""Przychodnia""️  Dzisiaj w programie , będzie o wczesnym wykrywaniu nowotworów   W drugiej części powiemy o medycznej i prozdrowotnej sterylizacji zwierząt    16:00     ",Medyczne
"Tak jak w innych krajach proponujemy z  bon dla ozdrowieńców za oddawanie osocza. W krajach w których występuje bon :Austria,Niemcy,Czechy czy na Węgrzech zbiera się więcej osocza na mieszkańca (od 5 do 14-krotności) od Polski.   ",Medyczne
I bym leciał jak jaskółka Jak pszczółka maja Do ucha śpiewała by mi kaja To są jaja no nie wierzę Wygięty leżę jak zdechłe zwierze Gorączka w kurwę się nasila Poharatany jak dupa fakira Jak zdzira wymiętolony Leżę kurwa rozpalony. Hej Johny chciałbym posypać  ,Remis-sporny
"Burawki - swoją intenstywną i piękną barwę zawdzięczają betalainom - barwnikom, które są też odpowiedzialne za ich prozdrowotne właściwości. To one wzmacniają odporność, pomagają walczyć z nowotworami oraz opóźniają procesy starzenia CleanEating smacznego  ",Medyczne
Gorączka zakupowa w BlackFriday nie może odbywać się kosztem zdrowia i bezpieczeństwa pracowników Amazona. Prawo pracowników do tworzenia związków zawodowych jest prawem człowieka. Przeczytaj więcej w raporcie:    LetWorkersOrganize!  ,Niemedyczny
"Siódma niedziela po Trójcy Świętej.  Nasz podcast:     No i niezbędnikewangelika część 1  Hasło tygodnia: Już nie jesteście obcymi i przychodniami, lecz współobywatelami świętych i domownikami Boga. Ef 2,19 Psalm tygodnia: Ps 107, 1-9  ",Niemedyczny
Światowy postęp w terapii nowotworów krwi wymusza potrzebę podążania w kierunku nowoczesnych opcji terapeutycznych polskich pacjentów. Jak jednak realnie wygląda sytuacja w naszym kraju i jakie są najpilniejsze potrzeby refundacyjne?    ,Medyczne
"Ten rok dał mi mocno w kość, sam listopad to była fala niepowodzeń, komplikacji, złych wiadomości i generalnie co mogło się spieprzyć, to się spieprzyło wzorcowo i z fajerwerkami.   Wtem  wjeżdża cała na biało.   Iskierka nadziei na lepsze jutro.  ",Niemedyczny
"Dobry wieczór kochane człowieki   A czy jest już wiadomo co z prywatnym szpitalem Geo Medical w Katowicach  Stał pusty, z całą infrastrukturą tech.a pisuary  adaptują Centrum konferencyjne na takie nic, jak na stadionie narodowym. Jak długo jeszcze   ",Niemedyczny
"Fanom WOŚP zalecam rozważenie, czy to, co Owsiak daje, nie jest tylko wypożyczeniem za pieniądze wasze, czyli wpłacających, bo choć wiele szpitalom zakupił, tak naprawdę okazuje się, że to wszystko nadal należy do fundacji WOŚP. Biznes czy realna pomoc?  ",Niemedyczny
"Czy wiecie, że w knurowskim szpitalu wolontariat sprawują dwie panie lek. dent. które same z potrzeby serca zgłosiły się, by pomagać w tak trudnym okresie?  Otóż tak! Dwie wspaniałe osoby, niosące bezinteresowną pomoc innym, pomagają szpitalowi i pacjentom.  ",Niemedyczny
" Kto daje i zabiera...   Dziś PiS pozbawił większość medyków dodatków za walkę z COVID  Odebrali pielęgniarkom, lekarzom, diagnostom i ratownikom. Twierdzą, że budżet nie wytrzyma wypłat. Równocześnie przekazują Kurskiemu i TVP kolejne 2 MILIARDY złotych.  ",Niemedyczny
"Pandemia koronawirusa znacząco pogorszyła sytuację mieszkańców państw w Afryce, Ameryce Południowej i Azji. Dorośli i dzieci pozbawieni są dostępu do środków dezynfekujących, maseczek, testów, lekarstw i podstawowej żywności. Pomóż:    ",Niemedyczny
" Kto może mnie skierować na test w kierunku koronawirus Przede wszystkim:  Lekarz POZ, po przeprowadzonym wywiadzie w czasie teleporada   Lekarz dyżurujący w ramach nocnej i świątecznej opieki zdrowotnej (tzw. NPL)  Więcej     ",Niemedyczny
"TVPiS grzeje info o tysięcach ozdrowieńców, a Stacje Krwiodawstwa mają OGROMNE problemy z osoczem. PatriotyzmNarodowy w praktyce Łatwiej (i bezpieczniej) profanować powstańczą kotwicę. Jesteśmy narodem wybrakowanym nie tylko intelektualnie, ale i emocjonalnie. Rzekłem. howgh",Niemedyczny
"Nasza reporterka miała ""dwa koronawirusy"", ale już nie ma żadnego. To efekt uzdrowicielskiej mocy jednego z szarlatanów, którzy próbują zbić fortunę na ""leczeniu"" z COVID19.    Co oferują i ile zarabiają znachorzy?    Szczegóły w AlarmTVP o 20:10 w TVP1.  ",Niemedyczny
"Piaseczno, przychodnia ""fabryczna"" dziecko koleżanki, gorączka, wymioty i wysypka, 50 osób w kolejce do teleporady  Lekarz chciał zdjęcia wysypki. Ojciec nie wytrzymał pojechał, pielęgniarki nie chciały go wpuścić. Udało się bocznymi drzwiami  Boże co ten  z nami robi?",Medyczne-diagnoza
"To, że   przestawia takie idiotyzmy nie dziwi. Gorzej, że to samo jest wszędzie. Odpowiadam: to, że nie piszemy i nie mówimy o nowotworach, nie oznacza, że ich nie ma. Liczba nowotworów eksploduje. Mediom tak bardzo na tym zależy...   ",Niemedyczny
"Ile kosztuje szpital na Narodowym?  700 tys. zł dziennie.Miesięcznie ponad 21 mln zł Miesięczny koszt zarządu to 624 tys.zł Kosztuje więc tyle,na ile Polski nie stać,ale parę osób nieźle się obłowi i nie będzie to p.Jadzia z Biedronki, ani p.Basia z pralni  ",Niemedyczny
"I o to chodzi, o to chodzi PANOM I WŁADCOM ŚWIATA, aby dokonać depopulacji ludzkości Mają wiele narzędzi aby dokonać swojego dzieła. Jednych zabija strach, choroby, brak opieki medycznej i skażone szczepionki przy PSEUDO PANDEMII COVID19, a innych atom  ",Niemedyczny
" Rozporządzenia pis-o-GANG-u, które wydają, jedyne co spowodowały to zwiększenie liczby zgonów, nie przez wirusa, lecz przez panikę, strach i brak dostępu do szpitali (które leczą chorobę śmiertelną jak grypa) Winni tego sa: kgb-wiec-j.kaczynski i jego GANG",Niemedyczny
" Rozporządzenia pis-o-GANG-u, które wydają, jedyne co spowodowały to zwiększenie liczby zgonów, nie przez wirusa, lecz przez panikę, strach i brak dostępu do szpitali (które leczą chorobę śmiertelną jak grypa) Winni tego sa: kgb-wiec-j.kaczynski i jego GANG",Niemedyczny
"Fizycy dokładnie zbadali, jak chmura z kroplami śliny, wyrzucana podczas kaszlu, rozprzestrzenia się, gdy kaszlący ma maseczkę i gdy jej nie ma. Kaszel bez żadnej zasłony wytwarza chmurę siedem razy większą niż np. przy użyciu maski chirurgicznej.Pomaga...  ",Medyczne
"MEN podwójnie krzywdzi medyków.  Przepis pozbawia personel med. prawa do zasiłku opiekuńczego z powodu zamknięcia szkół, a ich dzieci prawa do nauki, bo szkole mają jedynie opiekę.  Dzieci trzeba ogłupić bo jeszcze wpadną na pomysł i zostaną lekarzami...   ",Niemedyczny
"Antyszczepionkowcy powiedzą, że to nieprawda i nadal będą wierzyć w ciemnotę, wciskaną im przez podwórkowych znachorów.  Jednak badania kolejny raz potwierdzają! Szczepienia nie powodują autyzmu, szczepienia ratują życie! Szczepienia Zdrowie TakaPrawda  ",Medyczne
"Informacja dla Covidian, przyszłych królików eksperymentów medycznych. ZUS winien za skórkę podwyższyć o 100%.  ""Koncern AstraZeneca i naukowcy z Uniwersytetu Oksfordzkiego przyznali się do błędu podczas testów skuteczności swojej szczepionki na Covid-19.""  ",Niemedyczny
"Co tam mówił Morawiecki? ""Współpraca, solidarność..."" Rafał Trzaskowski: 2 miesiące pytałem p. premiera, czy będą szpitale polowe, a o tym,że powstanie szpital tymcz. na Stadionie Narod. w W-wie, dowiedziałem się z Twittera. To jest kompletnie niepoważne.  ",Niemedyczny
"Wojewoda polecił zrobić oddział COVID w nieprzygotowanym do tego szpitalu w Złotoryi. Szpital chciałby się odwołać,ale wojewoda nie widzi podstawy prawnej.Przyjechały respiratory, brak personelu umiejącego go obsłużyć,więc mają się uczyć z filmików.Bareja.  ",Niemedyczny
"Jeśli szczepionki przeciwko koronawirusowi zadziałają, pod koniec lata wyjdziemy z pandemii –taką opinię wyraził w niedzielę prezes włoskiej Rady Służby Zdrowia profesor Franco Locatelli. Jego zdaniem nie ma obecnie warunków do otwarcia stoków narciarskich  ",Medyczne
"Szczepionka przeciwnowotworowa gotowa do badań na ludziach,będzie mogła być stosowana w leczeniu raka krwi(białaczka szpikowa,chłoniak nieziarniczy,szpiczak mnogi,białaczka dziecięca)oraz nowotworów złośliwych(rak piersi,płuc,nerek,jajników,trzustki,glejak  ",Medyczne
"Naprawdę mamy dziś Polskę walczącą, ale nie racami na ulicach.  Z Waszych wpisów w sm napisałam dziennik heroizmu Polaków w czasie pandemia. O bezsilnych lekarzach. Braku miejsca na zwłoki. Szpitalach proszących o mydło. O zmarłych.  Ozdrowieńcach. Mocne.  ",Niemedyczny
"Przyszła do szpitala po pomoc, znalazła śmierć! Mieszkaniec Tarnobrzega przywiózł do tarnobrzeskiego szpitala swoją mamę,by podano jej kroplówkę.Zostawił ją na chwilę na szpitalnym oddziale ratunkowym, w obecności szefa SOR i drugiego pracownika szpitala  ",Medyczne-diagnoza
"W Andach odkryto najstarszy dotychczas grób osoby zajmującej się myślistwem, kt. okazała się być młoda kobieta.  A przy okazji, w Krakowie znajduje się jedno z największych w Europie i świecie stanowisk z kośćmi mamutów oraz narzędzi służących do polowania  ",Niemedyczny
"17. Eksterminacja przez zarażenie wirusem nie jest tak efektywna jak eksterminacja w obozach koncentracyjnych, bo nie wiadomo, jak długo będą żyć miliony ludzi z pocovidowymi uszkodzeniami narządów, ale w Polsce nie będą oni dużym obciążeniem dla państwa  ",Medyczne
"Czekał na test pod szpitalem. Źle się poczuł, ale nie udzielono mu pomocy. Zlecenie musiał wydać dyspozytor oddalony o 100 km od zdarzenia. W tym czasie mężczyzna zmarł.   Tragedia w Złotowie. Jeden z tysięcy niepotrzebnych dramatów w ostatnich tygodniach!  ",Medyczne-diagnoza
"Szpital z reportażu TVN24 pt. ""W nocy jesteśmy zdani sami na siebie"", oburzenie pielęgniarki patologizującej chorych, wreszcie samobójstwo pacjenta. Co z tym szpitalem nie tak?  Wszyscy pacjenci tam zwożeni mają demencję lub choroby psychiczne - nie cowid?  ",Medyczne
"A propo zakwaterowania personelu ze Szpitala Narodowego.   Plus nie wiemy nic o stawkach za nocleg zaproponowanych Szpitalowi, a może być tak, że hotel zaproponował dobre i konkurencyjne warunki.  Pierwszy raz widzę oburzenie, że nie robimy dziadostwa w PL  ",Niemedyczny
"Z materiałów Agencji Oceny Technologii Medycznych i Taryfikacji, w/g modelu szacowania kosztów utrzymanie szpitala na Narodowym kosztuje 21,6 mln zł, zarząd 624 tyś! Opieka 1 pacjenta ok 800 tyś/mc., ryczałt/mc za nieużywy respirator więcej niż nowy, HIENY! ",Niemedyczny
"16 lutego 1943 - W Auschwitz-Birkenau zamordowany został Witold Zacharewicz, aktor, odtwórca ról Majewskiego w „Wielkim lesie” Józefa Lejtesa, Zygmunta Augusta w „Barbarze Radziwiłłównej” tegoż reżysera, Leszka Czyńskiego w „Znachorze” Michała Waszyńskiego  ",Niemedyczny
"Dr Zaczyński który kieruje Szpitalem Narodowym o kryteriach przyjęć  ""To nowa jednostka która wymaga, jak samochód, dotarcia. Nie możemy przyjąć 300 osób naraz z których potem połowa umrze""  Czyli w Narodowym umrzeć nie mogą ale w innych szpitalach już tak  ",Niemedyczny
Fundacja Otwarty Dialog przekazała gliwickiemu Szpitalowi Miejskiemu nr 4 ponad 58 tysięcy złotych. Pieniądze zostaną przeznaczone na zakup specjalistycznych środków ochrony osobistej dla personelu medycznego oraz niezbędnego sprzętu medycznego. Szczegóły:  ,Niemedyczny
" wykonał pierwszy ruch Wypowiedział się bezczelnie o lekarzach Teraz wyrzucają ludzi ze szpitala-skazując chorych obywateli na pewną śmierćChcą wywołać zamieszanie dzięki II fali Manipulacji opisanej wCzarnej Księdze, czyli tej rękami obywateli  ",Niemedyczny
"Tej Pani należ natychmiast wykonać test,gdyż miała kontakt przez fejsbuka z zakażonymi i bredzi jak w wysokiej gorączce!Nie wolno jejPOZBAWIAĆ testu jak uczyniono to agentowi Tuskowi czy jego oficer prowadzącej Angeli Merkel. To nie Niemcy to wolne pomorze  ",Niejednoznaczny
"Terytorialsi z 4WMBOT pokonali COVID19.  Teraz oddali osocze żeby wspomagać leczenie chorych z ciężkimi, zagrażającymi życiu objawami zakażenia. Ty też możesz pomóc. Zadzwoń do najbliższego Centrum Krwiodawstwa i Krwiolecznictwa i umów się na wizytę!   ",Medyczne
